city,state_id,county_name,name,latitude,longitude,stars,new_name,region
Gastonia,NC,Gaston,Burger King,35.2333569,-81.1694742,1.5,Burger King,central
Gastonia,NC,Gaston,Taco Bell,35.23256,-81.169418,2.0,Taco Bell,central
Gastonia,NC,Gaston,Wendy's,35.2324011,-81.1692158,1.5,Wendy's,central
Gastonia,NC,Gaston,Taco Bell,35.233111,-81.168816,,Taco Bell,central
Gastonia,NC,Gaston,Wendy's,35.2627229,-81.1569273,1.5,Wendy's,central
Gastonia,NC,Gaston,Taco Bell,35.26218,-81.156604,1.5,Taco Bell,central
Gastonia,NC,Gaston,McDonald's,35.262766,-81.153491,2.5,McDonald's,central
Gastonia,NC,Gaston,Wendy's,35.2626428627,-81.1530299485,2.0,Wendy's,central
Gastonia,NC,Gaston,Bojangles' Famous Chicken 'n Biscuits,35.2710021,-81.14979,2.5,Bojangles,central
Gastonia,NC,Gaston,Pizza Hut,35.2792337,-81.1404833,2.0,Pizza Hut,central
Gastonia,NC,Gaston,McDonald's,35.226728,-81.1336768,3.0,McDonald's,central
Gastonia,NC,Gaston,McDonald's,35.259590498,-81.1251977831,1.5,McDonald's,central
Gastonia,NC,Gaston,Pizza Hut,35.2396069,-81.1232275,1.0,Pizza Hut,central
Gastonia,NC,Gaston,Subway,35.2396069,-81.1232275,2.5,Subway,central
Gastonia,NC,Gaston,Chick-fil-A,35.258838,-81.120197,1.5,Chick-fil-A,central
Gastonia,NC,Gaston,Bojangle's,35.2229191,-81.1026909,2.5,Bojangles,central
Gastonia,NC,Gaston,Subway,35.22056,-81.0961038,1.5,Subway,central
Goldsboro,NC,Wayne,Mcdonald's,35.404387895,-78.023114555,,McDonald's,central
Goldsboro,NC,Wayne,Chick-fil-A,35.380475,-77.932916,,Chick-fil-A,central
Greensboro,NC,Guilford,Bojangles' Famous Chicken 'n Biscuits,36.10237896,-79.962239286,,Bojangles,central
Greensboro,NC,Guilford,Bojangles' Famous Chicken 'n Biscuits,36.073073,-79.959841,,Bojangles,central
Greenville,NC,Pitt,McDonald's,35.6085,-77.3953,,McDonald's,coastal
Greenville,NC,Pitt,McDonald's,35.5748,-77.38778,,McDonald's,coastal
Greenville,NC,Pitt,Burger King,35.5685,-77.3519,,Burger King,coastal
Greenville,NC,Pitt,McDonald's,35.5818,-77.3082,,McDonald's,coastal
Harrisburg,NC,Cabarrus,Pizza Hut,35.3199107,-80.6687195,3.5,Pizza Hut,central
Harrisburg,NC,Cabarrus,Bojangles,35.3217744,-80.6565787,2.5,Bojangles,central
Harrisburg,NC,Cabarrus,Taco Bell,35.32223,-80.64847,3.0,Taco Bell,central
Harrisburg,NC,Cabarrus,Subway,35.323857,-80.6477947,5.0,Subway,central
Harrisburg,NC,Cabarrus,McDonald's,35.3229451964,-80.6459201127,2.0,McDonald's,central
Havelock,NC,Craven,Wendy's,34.889649152,-76.92196700000001,,Wendy's,coastal
Henderson,NC,Vance,Wendy's,36.3325,-78.4347,,Wendy's,central
Henderson,NC,Vance,McDonald's,36.31855,-78.38201,,McDonald's,central
Hendersonville,NC,Henderson,Burger King,35.333508,-82.448418,,Burger King,mountain
Hickory,NC,Catawba,McDonald's,35.716,-81.3368,,McDonald's,central
Hickory,NC,Catawba,McDonald's,35.75332,-81.28572,,McDonald's,central
Hickory,NC,Catawba,Taco Bell,35.753440000000005,-81.28499000000001,,Taco Bell,central
High Point,NC,Guilford,McDonald's,36.00568,-80.03833,,McDonald's,central
High Point,NC,Guilford,Wendy's,35.98198,-80.02219000000001,,Wendy's,central
High Point,NC,Guilford,Bojangles' Famous Chicken 'n Biscuits,35.926111,-79.98410799999999,,Bojangles,central
High Point,NC,Guilford,Wendy's,35.90224586,-79.951976,,Wendy's,central
High Point,NC,Guilford,Bojangles' Famous Chicken 'n Biscuits,35.901889000000004,-79.948915,,Bojangles,central
Hillsborough,NC,Orange,McDonald's,36.05675,-79.08362,,McDonald's,central
Huntersville,NC,Mecklenburg,Subway,35.443879,-80.8724469,1.5,Subway,central
Huntersville,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.4430637,-80.8720679,3.5,Bojangles,central
Huntersville,NC,Mecklenburg,Chick-fil-A,35.444966,-80.866655,3.5,Chick-fil-A,central
Huntersville,NC,Mecklenburg,McDonald's,35.4443606305,-80.866557,1.5,McDonald's,central
Huntersville,NC,Mecklenburg,Burger King,35.4428,-80.8663,,Burger King,central
Huntersville,NC,Mecklenburg,Burger King,35.4427936,-80.8662748,1.5,Burger King,central
Huntersville,NC,Mecklenburg,McDonald's,35.40648,-80.865495,2.0,McDonald's,central
Huntersville,NC,Mecklenburg,Pizza Hut,35.407082,-80.864037,2.5,Pizza Hut,central
Huntersville,NC,Mecklenburg,Subway,35.4430913,-80.8601354,4.0,Subway,central
Huntersville,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.4124253619,-80.8563901995,3.0,Bojangles,central
Huntersville,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.412532,-80.856311,,Bojangles,central
Huntersville,NC,Mecklenburg,Wendy's,35.4090152,-80.8553793,3.0,Wendy's,central
Huntersville,NC,Mecklenburg,Taco Bell,35.411622,-80.85526,2.5,Taco Bell,central
Huntersville,NC,Mecklenburg,Subway,35.4112946,-80.8535251,3.0,Subway,central
Huntersville,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.3709932,-80.8313345,2.0,Bojangles,central
Huntersville,NC,Mecklenburg,McDonald's,35.3704701,-80.8311615,2.0,McDonald's,central
Huntersville,NC,Mecklenburg,McDonald's,35.3708580775,-80.8309432492,3.5,McDonald's,central
Huntersville,NC,Mecklenburg,Subway,35.3717893,-80.8272777,2.5,Subway,central
Indian Trail,NC,Union,Taco Bell,35.08382,-80.66064,2.5,Taco Bell,central
Indian Trail,NC,Union,Wendy's,35.0824321,-80.6598512,4.5,Wendy's,central
Indian Trail,NC,Union,Chick-fil-A,35.083821,-80.659603,4.0,Chick-fil-A,central
Indian Trail,NC,Union,Bojangles' Famous Chicken 'n Biscuits,35.081969,-80.65952,2.0,Bojangles,central
Indian Trail,NC,Union,McDonald's,35.0768908,-80.6518543,2.5,McDonald's,central
Indian Trail,NC,Union,McDonald's,35.049170000000004,-80.64826,,McDonald's,central
Indian Trail,NC,Union,Bojangles' Chicken And Biscuits,35.0489841,-80.6482181,1.5,Bojangles,central
Indian Trail,NC,Union,McDonald's,35.0492660251,-80.6475857645,1.0,McDonald's,central
Indian Trail,NC,Union,Pizza Hut,35.0473602,-80.6465218,3.5,Pizza Hut,central
Jacksonville,NC,Onslow,McDonald's,34.76063,-77.4143,,McDonald's,coastal
Jacksonville,NC,Onslow,Burger King,34.74447,-77.37977,,Burger King,coastal
Kannapolis,NC,Cabarrus,Pizza Hut,35.4367769658,-80.6797029963,2.0,Pizza Hut,central
Kannapolis,NC,Cabarrus,McDonald's,35.420302,-80.675624,2.0,McDonald's,central
Kannapolis,NC,Cabarrus,Pizza Hut,35.4961609,-80.6283339,4.0,Pizza Hut,central
Kannapolis,NC,Cabarrus,Taco Bell,35.479334,-80.612143,2.5,Taco Bell,central
Kannapolis,NC,Cabarrus,Wendy's,35.4796233,-80.612072,1.5,Wendy's,central
Kannapolis,NC,Cabarrus,Wendy's,35.479738,-80.612037,,Wendy's,central
Kannapolis,NC,Cabarrus,McDonald's,35.4906493238,-80.6115576625,1.5,McDonald's,central
Kannapolis,NC,Cabarrus,Bojangles,35.4771829,-80.610966,3.0,Bojangles,central
Kannapolis,NC,Cabarrus,Taco Bell,35.465104,-80.590293,,Taco Bell,central
Kernersville,NC,Forsyth,Bojangles' Famous Chicken 'n Biscuits,36.072526075999995,-80.11123576899999,,Bojangles,central
Kernersville,NC,Forsyth,Wendy's,36.0277,-80.058,,Wendy's,central
Kinston,NC,Lenoir,Wendy's,35.28585,-77.58932,,Wendy's,coastal
Kitty Hawk,NC,Dare,McDonald's,36.09857,-75.71965,,McDonald's,central
Laurinburg,NC,Scotland,Taco Bell,34.760626,-79.487148,,Taco Bell,central
Laurinburg,NC,Scotland,Wendy's,34.754263,-79.477012,,Wendy's,central
Laurinburg,NC,Scotland,Burger King,34.758959999999995,-79.47058,,Burger King,central
Laurinburg,NC,Scotland,McDonalds,34.7605,-79.46914,,McDonald's,central
Leland,NC,Brunswick,McDonald's,34.21188,-78.02454,,McDonald's,coastal
Leland,NC,Brunswick,McDonald's,34.234477000000005,-78.000649,,McDonald's,coastal
Leland,NC,Brunswick,Subway,34.234442,-78.000568,,Subway,coastal
Leland,NC,Brunswick,Bojangles' Famous Chicken 'n Biscuits,34.233062,-77.996404,,Bojangles,coastal
Leland,NC,Brunswick,Taco Bell,34.23389,-77.99544,,Taco Bell,coastal
Lenoir,NC,Caldwell,McDonald's,35.91401,-81.527586,,McDonald's,mountain
Lenoir,NC,Caldwell,Wendy's,35.9153,-81.5242,,Wendy's,mountain
Lexington,NC,Davidson,McDonalds,35.78394,-80.26021,,McDonald's,central
Lexington,NC,Davidson,Wendy's,35.7791,-80.2598,,Wendy's,central
Lexington,NC,Davidson,McDonald's,35.77711,-80.25885,,McDonald's,central
Lexington,NC,Davidson,McDonalds,35.83683,-80.25362,,McDonald's,central
Lexington,NC,Davidson,Bojangles' Famous Chicken 'n Biscuits,35.9123,-80.2536,,Bojangles,central
Lillington,NC,Harnett,McDonalds,35.41864,-78.80364,,McDonald's,central
Locust,NC,Stanly,McDonald's,35.2548440324,-80.4584299269,2.0,McDonald's,central
Locust,NC,Stanly,Bojangles' Famous Chicken 'n Biscuits,35.254967,-80.451759,,Bojangles,central
Locust,NC,Stanly,Bojangles,35.2549529,-80.4517366,3.0,Bojangles,central
Locust,NC,Stanly,Taco Bell,35.2549,-80.45043,1.5,Taco Bell,central
Louisburg,NC,Franklin,Bojangles' Famous Chicken 'n Biscuits,36.084666999999996,-78.30683499999999,,Bojangles,central
Lowell,NC,Gaston,Subway,35.264095,-81.0912548,3.0,Subway,central
Marion,NC,McDowell,McDonald's,35.704,-82.0378,,McDonald's,central
Marion,NC,McDowell,McDonald's,35.6763,-82.0137,,McDonald's,central
Matthews,NC,Mecklenburg,Subway,35.0234912,-80.760752,2.0,Subway,central
Matthews,NC,Mecklenburg,Subway,35.0820111,-80.732422,1.0,Subway,central
Matthews,NC,Mecklenburg,Subway,35.1168162,-80.7193473,3.0,Subway,central
Matthews,NC,Mecklenburg,McDonald's,35.136321,-80.713748,2.5,McDonald's,central
Matthews,NC,Mecklenburg,McDonald's,35.1363,-80.7137,,McDonald's,central
Matthews,NC,Mecklenburg,Subway,35.1355461,-80.7128656,1.5,Subway,central
Matthews,NC,Mecklenburg,Chick-fil-A,35.132346,-80.712099,3.5,Chick-fil-A,central
Matthews,NC,Mecklenburg,Burger King Restaurant,35.1270496,-80.7020615,2.0,Burger King,central
Matthews,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.1198054,-80.6979419,2.5,Bojangles,central
Matthews,NC,Mecklenburg,Wendy's,35.1194771,-80.697552,2.5,Wendy's,central
Matthews,NC,Mecklenburg,Burger King,35.0854821,-80.6970021,1.5,Burger King,central
Matthews,NC,Mecklenburg,Pizza Hut,35.1178263,-80.6960262,3.0,Pizza Hut,central
Matthews,NC,Mecklenburg,McDonald's,35.08566,-80.69601999999999,,McDonald's,central
Matthews,NC,Mecklenburg,Chick-fil-A,35.000414,-80.695072,3.5,Chick-fil-A,central
Matthews,NC,Mecklenburg,Subway,35.1377963,-80.6836302,3.0,Subway,central
Matthews,NC,Mecklenburg,Subway,35.1415282,-80.6251282,3.0,Subway,central
Matthews,NC,Mecklenburg,McDonald's,35.1418,-80.6237,,McDonald's,central
Matthews,NC,Mecklenburg,McDonald's,35.1417921019,-80.6236691773,2.5,McDonald's,central
Midway Park,NC,Onslow,Taco Bell,34.732051,-77.350008,,Taco Bell,coastal
Mills River,NC,Henderson,Bojangles' Famous Chicken 'n Biscuits,35.40157,-82.56992,,Bojangles,mountain
Mint Hill,NC,Mecklenburg,Taco Bell,35.18742,-80.691017,1.5,Taco Bell,central
Mint Hill,NC,Mecklenburg,Bojangles' Famous Chicken 'n Biscuits,35.1885393,-80.6906631,2.5,Bojangles,central
Mint Hill,NC,Mecklenburg,McDonald's,35.1868927298,-80.689753443,2.0,McDonald's,central
Mint Hill,NC,Mecklenburg,Pizza Hut,35.1875233,-80.6874494,1.5,Pizza Hut,central
Mint Hill,NC,Mecklenburg,Wendy's,35.1723448,-80.6592503,1.5,Wendy's,central
Mint Hill,NC,Mecklenburg,Burger King,35.17282,-80.65732,2.0,Burger King,central
Mint Hill,NC,Mecklenburg,Subway,35.1759042827,-80.6538534164,3.0,Subway,central
Monroe,NC,Union,Chick-fil-A,35.016181,-80.571287,4.5,Chick-fil-A,central
Monroe,NC,Union,Taco Bell,35.010626,-80.564557,2.0,Taco Bell,central
Monroe,NC,Union,Subway,35.0060493,-80.562575,4.0,Subway,central
Monroe,NC,Union,Bojangles,35.008003,-80.560377,2.0,Bojangles,central
Monroe,NC,Union,Pizza Hut,35.0054658,-80.5583195,3.5,Pizza Hut,central
Monroe,NC,Union,Taco Bell,35.006164,-80.557738,,Taco Bell,central
Monroe,NC,Union,Burger King,35.0055211831,-80.5569452047,4.5,Burger King,central
Monroe,NC,Union,Taco Bell,34.985785,-80.52960300000001,,Taco Bell,central
Mooresville,NC,Iredell,Subway,35.582983,-80.874128,,Subway,central
Mooresville,NC,Iredell,Pizza Hut,35.5352195,-80.7995161,3.0,Pizza Hut,central
Morehead City,NC,Carteret,Taco Bell,34.726019,-76.76643100000001,,Taco Bell,coastal
Morganton,NC,Burke,Taco Bell,35.735636,-81.726125,,Taco Bell,mountain
Morganton,NC,Burke,Bojangles' Famous Chicken 'n Biscuits,35.718113,-81.695083,,Bojangles,mountain
Morrisville,NC,Wake,Taco Bell,35.85625,-78.8248,,Taco Bell,central
Mount Airy,NC,Surry,Taco Bell,36.47578,-80.61961,,Taco Bell,central
Mount Airy,NC,Surry,Burger King,36.4786,-80.61704,,Burger King,central
Mount Airy,NC,Surry,Bojangles' Famous Chicken 'n Biscuits,36.48605,-80.61622,,Bojangles,central
Mount Airy,NC,Surry,Wendy's,36.481889,-80.614612,,Wendy's,central
Mount Airy,NC,Surry,McDonald's,36.48386,-80.61388000000001,,McDonald's,central
Mount Airy,NC,Surry,McDonald's,36.5041,-80.6066,,McDonald's,central
Mount Holly,NC,Gaston,Subway,35.2881982,-81.0170307,2.5,Subway,central
Mount Olive,NC,Wayne,Wendy's,35.2099,-78.0813,,Wendy's,central
Mt Holly,,,McDonald's,35.288874,-81.020368,1.5,McDonald's,central
Murphy,NC,Cherokee,McDonald's,35.080653974,-84.03581164100001,,McDonald's,mountain
New Bern,NC,Craven,Chick-fil-A,35.103709,-77.08532199999999,,Chick-fil-A,coastal
North Wilkesboro,NC,Wilkes,Taco Bell,36.17908,-81.146102,,Taco Bell,mountain
North Wilkesboro,NC,Wilkes,Wendy's,36.165620000000004,-81.13658000000001,,Wendy's,mountain
Oak Ridge,NC,Guilford,Wendy's,36.173276,-79.990748,,Wendy's,central
Oxford,NC,Granville,Taco Bell,36.2984,-78.5848,,Taco Bell,central
Oxford,NC,Granville,Taco Bell,36.298495893,-78.58479517399999,,Taco Bell,central
Oxford,NC,Granville,Burger King,36.2982,-78.5816,,Burger King,central
Pineville,NC,Mecklenburg,Subway,35.0908687,-80.8862123,2.0,Subway,central
Pineville,NC,Mecklenburg,Burger King,35.08485,-80.8855331,1.5,Burger King,central
Pineville,NC,Mecklenburg,Taco Bell,35.085516,-80.879508,,Taco Bell,central
Pineville,NC,Mecklenburg,Taco Bell,35.084106,-80.878954,3.5,Taco Bell,central
Pineville,NC,Mecklenburg,Subway,35.0884119,-80.878898,2.5,Subway,central
Pineville,NC,Mecklenburg,Burger King,35.0934565,-80.8773851,2.0,Burger King,central
Pineville,NC,Mecklenburg,Chick-fil-A,35.082333,-80.877212,3.0,Chick-fil-A,central
Pisgah Forest,NC,Transylvania,Taco Bell,35.2759,-82.7022,,Taco Bell,mountain
Pittsboro,NC,Chatham,McDonald's,35.74439,-79.167,,McDonald's,central
Pittsboro,NC,Chatham,Taco Bell,35.74577,-79.1667,,Taco Bell,central
Plymouth,NC,Washington,Wendy's,35.83487,-76.7649,,Wendy's,coastal
Plymouth,NC,Washington,Bojangles' Famous Chicken 'n Biscuits,35.861670000000004,-76.73534000000001,,Bojangles,coastal
Plymouth,NC,Washington,Burger King,35.86222,-76.73268,,Burger King,coastal
Raleigh,NC,Wake,McDonald's,35.909279999999995,-78.727544,,McDonald's,central
Raleigh,NC,Wake,Burger King,35.8626,-78.7121,,Burger King,central
Raleigh,NC,Wake,Wendy's,35.8993,-78.6813,,Wendy's,central
Raleigh,NC,Wake,McDonald's,35.8191,-78.6248,,McDonald's,central
Raleigh,NC,Wake,Wendy's,35.875349614,-78.540333482,,Wendy's,central
Ramseur,NC,Randolph,Burger King,35.739129999999996,-79.64961,,Burger King,central
Randleman,NC,Randolph,Wendy's,35.8219,-79.8244,,Wendy's,central
Randleman,NC,Randolph,Taco Bell,35.822361,-79.823223,,Taco Bell,central
Randleman,NC,Randolph,Bojangles' Famous Chicken 'n Biscuits,35.821937,-79.823173,,Bojangles,central
Red Springs,NC,Robeson,McDonald's,34.81114,-79.17371,,McDonald's,central
Reidsville,NC,Rockingham,Wendy's,36.3385,-79.6938,,Wendy's,central
Reidsville,NC,Rockingham,Bojangles' Famous Chicken 'n Biscuits,36.34961,-79.69353000000001,,Bojangles,central
Reidsville,NC,Rockingham,Bojangles' Famous Chicken 'n Biscuits,36.349576,-79.69345799999999,,Bojangles,central
Reidsville,NC,Rockingham,Taco Bell,36.347821,-79.692926,,Taco Bell,central
Reidsville,NC,Rockingham,McDonald's,36.352959999999996,-79.66401,,McDonald's,central
Richfield,NC,Stanly,Taco Bell,35.47274,-80.2687,,Taco Bell,central
Roanoke Rapids,NC,Halifax,Burger King,36.4347,-77.63802,,Burger King,central
Roanoke Rapids,NC,Halifax,Wendy's,36.433883,-77.637117,,Wendy's,central
Roanoke Rapids,NC,Halifax,McDonald's,36.43289,-77.63654,,McDonald's,central
Roanoke Rapids,NC,Halifax,Taco Bell,36.432534000000004,-77.634273,,Taco Bell,central
Roanoke Rapids,NC,Halifax,Mcdonald's,36.427636224000004,-77.63398647300001,,McDonald's,central
Roanoke Rapids,NC,Halifax,Chick-Fil-A,36.42488,-77.63228000000001,,Chick-fil-A,central
Rockingham,NC,Richmond,McDonald's,34.9208,-79.7492,,McDonald's,central
Rocky Mount,NC,Nash,McDonald's,35.94444,-77.77574,,McDonald's,central
Rocky Mount,NC,Nash,McDonald's,35.9442,-77.7753,,McDonald's,central
Rocky Mount,NC,Nash,Bojangles' Famous Chicken 'n Biscuits,35.946391999999996,-77.76416,,Bojangles,central
Saint Pauls,NC,Robeson,Burger King,34.80965,-78.98403,,Burger King,central
Salisbury,NC,Rowan,Bojangles' Famous Chicken 'n Biscuits,35.613199,-80.520824,,Bojangles,central
Salisbury,NC,Rowan,Bojangles' Famous Chicken 'n Biscuits,35.691988,-80.51269599999999,,Bojangles,central
Salisbury,NC,Rowan,McDonald's,35.6628,-80.5006,,McDonald's,central
Salisbury,NC,Rowan,Wendy's,35.644,-80.4846,,Wendy's,central
Salisbury,NC,Rowan,Bojangles' Famous Chicken 'n Biscuits,35.6595,-80.462,,Bojangles,central
Shelby,NC,Cleveland,Bojangles' Famous Chicken 'n Biscuits,35.2826,-81.556,,Bojangles,central
Shelby,NC,Cleveland,Bojangles' Famous Chicken 'n Biscuits,35.28257,-81.55593,,Bojangles,central
Shelby,NC,Cleveland,McDonald's,35.2684,-81.4853,,McDonald's,central
Shelby,NC,Cleveland,Chick-Fil-A,35.26783,-81.48491,,Chick-fil-A,central
Siler City,NC,Chatham,Bojangles' Famous Chicken 'n Biscuits,35.733422,-79.43472,,Bojangles,central
Southport,NC,Brunswick,Bojangles' Famous Chicken 'n Biscuits,33.9516,-78.0426,,Bojangles,coastal
Spencer,NC,Rowan,Bojangles' Famous Chicken 'n Biscuits,35.693279,-80.425686,,Bojangles,central
Spring Lake,NC,Cumberland,Subway,35.175404,-78.96876,,Subway,central
Spruce Pine,NC,Mitchell,Taco Bell,35.8873,-82.0646,,Taco Bell,mountain
Stallings,NC,Union,McDonald's,35.085671851,-80.6960491743,1.5,McDonald's,central
Stanley,NC,Gaston,Wendy's,35.355244,-81.091854,2.0,Wendy's,central
Stanley,NC,Gaston,Burger King,35.3535784,-81.089862,2.5,Burger King,central
Stanley,NC,Gaston,Pizza Hut,35.3535486,-81.0889023,2.0,Pizza Hut,central
Stanley,NC,Gaston,Bojangles,35.351668,-81.08841,2.0,Bojangles,central
Statesville,NC,Iredell,McDonald's,35.7961,-80.9389,,McDonald's,central
Swansboro,NC,Onslow,McDonalds,34.69765,-77.14086,,McDonald's,coastal
Swansboro,NC,Onslow,Wendy's,34.69702,-77.13973,,Wendy's,coastal
Swansboro,NC,Onslow,McDonald's,34.68926,-77.0681,,McDonald's,coastal
Sylva,NC,Jackson,Bojangles' Famous Chicken 'n Biscuits,35.362077,-83.202253,,Bojangles,mountain
Taylorsville,NC,Alexander,McDonald's,35.92153,-81.18525,,McDonald's,central
Wadesboro,NC,Anson,Wendy's,34.9677,-80.07376,,Wendy's,central
Walkertown,NC,Forsyth,Wendy's,36.1637,-80.1386,,Wendy's,central
Walnut Cove,NC,Stokes,Bojangles' Famous Chicken 'n Biscuits,36.312657,-80.14007600000001,,Bojangles,central
Waxhaw,NC,Union,McDonald's,34.956814,-80.756978,1.5,McDonald's,central
Waxhaw,NC,Union,Taco Bell,34.9555896347,-80.7559300158,3.0,Taco Bell,central
Waxhaw,NC,Union,Subway,34.9386813,-80.7508015,4.5,Subway,central
Waxhaw,NC,Union,Bojangles' Famous Chicken 'n Biscuits,34.934893,-80.749975,2.0,Bojangles,central
Waxhaw,NC,Union,Burger King,34.93508,-80.7489398,2.5,Burger King,central
Waxhaw,NC,Union,Pizza Hut,34.9245482185,-80.7449110597,2.5,Pizza Hut,central
Waynesville,NC,Haywood,Taco Bell,35.46595,-83.00695,,Taco Bell,mountain
Waynesville,NC,Haywood,Chick-fil-A,35.503586,-82.98945,,Chick-fil-A,mountain
Waynesville,NC,Haywood,Bojangles' Famous Chicken 'n Biscuits,35.524332,-82.984872,,Bojangles,mountain
Wesley Chapel,NC,Union,McDonald's,35.00152,-80.7005413,1.5,McDonald's,central
Whitsett,NC,Guilford,Bojangles' Famous Chicken 'n Biscuits,36.0634,-79.6076,,Bojangles,central
Williamston,NC,Martin,McDonald's,35.660152000000004,-77.04835,,McDonald's,coastal
Wilmington,NC,New Hanover,Burger King,34.224709999999995,-77.94414,,Burger King,coastal
Wilmington,NC,New Hanover,Bojangles' Famous Chicken 'n Biscuits,34.243497999999995,-77.88874799999999,,Bojangles,coastal
Wilmington,NC,New Hanover,Burger King,34.220909999999996,-77.88306,,Burger King,coastal
Wilmington,NC,New Hanover,Chick-Fil-A,34.22461,-77.86808,,Chick-fil-A,coastal
Wilmington,NC,New Hanover,Burger King,34.264065,-77.852936,,Burger King,coastal
Wilson,NC,Wilson,McDonald's,35.7532,-77.9303,,McDonald's,central
Wilson,NC,Wilson,Mcdonald's,35.742939752,-77.92388443,,McDonald's,central
Wilson,NC,Wilson,McDonald's,35.723494,-77.894081,,McDonald's,central
Wingate,NC,Union,Mcdonald's,34.982947829000004,-80.448555621,,McDonald's,central
Winston Salem,,,McDonalds,36.12142,-80.36848,,McDonald's,central
Winston Salem,,,Wendy's,36.071,-80.3401,,Wendy's,central
Winston Salem,,,Taco Bell,36.156151,-80.31644200000001,,Taco Bell,central
Winston Salem,,,McDonald's,36.065129999999996,-80.30183000000001,,McDonald's,central
Winston Salem,,,McDonald's,36.15126,-80.28328,,McDonald's,central
Winston Salem,,,Taco Bell,36.151544,-80.27971600000001,,Taco Bell,central
Winston Salem,,,Chick-fil-A,36.189823,-80.27405999999999,,Chick-fil-A,central
Winston Salem,,,McDonald's,35.9946,-80.268,,McDonald's,central
Yadkinville,NC,Yadkin,Mcdonalds,36.1207,-80.6616,,McDonald's,central
Yadkinville,NC,Yadkin,Taco Bell,36.123313,-80.660009,,Taco Bell,central
Zebulon,NC,Wake,Taco Bell,35.83341,-78.31473000000001,,Taco Bell,central
